"topic"	"V1"	"V2"	"context"
"motor/noun/ad20010324/56572"	18.4195901688888	24.2456973339141	"We hebben ons wel behoorlijk gestoord aan de <font color=red><b>motor</b></font> die af en toe zo rond de 2500 toeren plotseling vervelend gaat hakkelen of opeens extra wil accelereren ."
"motor/noun/ad20010331/73445"	-29.1938418406468	-34.4023482930571	"En wie dacht van die rare Yank af te zijn toen hij van de <font color=red><b>motor</b></font> stapte , kwam bedrogen uit ."
"motor/noun/ad20010407/16231"	11.3082087578815	-12.6465555569756	"Dat is net als proberen te voorkomen dat jongeren <font color=red><b>motor</b></font> rijden door hen te verbieden helmen te dragen . ""
"motor/noun/ad20010414/98906"	11.9536711397725	51.74746967504	"Minder lawaai van de <font color=red><b>motor</b></font> , iets meer binnenruimte in de lengte , een verstelbare stuurkolom en een wat steviger vangnetje boven de bagageruimte zouden zeer welkom zijn ."
"motor/noun/ad20010426/26933"	47.3345933686687	-11.7530945240325	"Het geluid van de <font color=red><b>motor</b></font> fokte je op , zegt hij ."
"motor/noun/ad20010428/17174"	11.9062056922358	0.436193296544675	"Voor mijn werk als sportcommentator had ik vaak achter op de <font color=red><b>motor</b></font> gezeten , maar zélf rijden was nog nooit bij me opge komen ."
"motor/noun/ad20010511/7251"	3.65343722068652	18.5026597449482	"Als het alcoholpromillage te hoog is , slaat de <font color=red><b>motor</b></font> niet aan ."
"motor/noun/ad20010512/28553"	-48.4401893696746	-30.5019258140168	"" De omstandigheden waren niet ideaal - het was koud - maar ik heb wel een redelijke indruk gekregen van de <font color=red><b>motor</b></font> " , vertelt de Brabander , die zich verheugt op zijn 500cc-debuut ."
"motor/noun/ad20010518/24531"	9.72773608116847	24.8240136793837	"We zitten tot diep in de nacht te praten over wat we beter kunnen doen , hoe we de <font color=red><b>motor</b></font> moeten afstellen , enzovoorts ."
"motor/noun/ad20010518/24747"	-5.07042107101201	4.29606835337629	"Ik heb één keer op de <font color=red><b>motor</b></font> gereden , in november in Assen ."
"motor/noun/ad20010528/16040"	33.9120674224958	43.3256163515332	"Door een probleem met de benzinedruk sloeg de <font color=red><b>motor</b></font> af ."
"motor/noun/ad20010609/32643"	7.34168759166603	23.4489644967586	"Ook staan er steeds meer <font color=red><b>motoren</b></font> verankerd op de speciale rijtuigen ."
"motor/noun/ad20010619/27509"	12.0174187612903	37.2566967953555	"De maximumsnelheid voor auto's met caravan in Duitsland is in principe 80 km/u , tenzij de bestuurder bij het keuringsinstituut TüV heeft aangetoond dat zijn auto dankzij een sterke <font color=red><b>motor</b></font> de combinatie makkelijk aan kan ."
"motor/noun/ad20010702/32200"	-15.2544391210195	-5.2132125938926	"Ik heb mijn <font color=red><b>motor</b></font> vorig jaar in de prak gereden , mijn maten pesten me er voortdurend mee ."
"motor/noun/ad20010709/25741"	-14.8543828038048	16.2640463386856	"Mijn <font color=red><b>motor</b></font> is niet zo krachtig als die van Valentino Rossi ."
"motor/noun/ad20010718/1482"	-20.1777144731453	55.4076676226077	"Maar geen plek was zo waardevol als achter op de <font color=red><b>motor</b></font> ."
"motor/noun/ad20010721/33608"	-40.8226265413422	21.0843398968699	"Jean-René Godard , verslaggever van de Franse televisie die de koers vanaf de <font color=red><b>motor</b></font> verslaat , reageerde overstuur ."
"motor/noun/ad20010728/2814"	6.62374987218808	-12.464910992908	"Jacques gaat even ` uit de lijnen ' en ik meld vanaf de <font color=red><b>motor</b></font> af en toe de stand van zaken ."
"motor/noun/ad20010728/3335"	-24.7203497700715	-16.209073519224	"Zij zorgen ervoor dat het signaal van de <font color=red><b>motor</b></font> en de auto in de koers via een tussenpunt bij de finish en uiteindelijk in Hilversum komt ."
"motor/noun/ad20010728/37178"	-27.2973361912698	18.6451569481988	"Tom Walkinshaw van Arrows maakt vanmiddag op het circuit van Hockenheim bekend dat zijn team volgend seizoen met de <font color=red><b>motoren</b></font> van Cosworth rijdt ."
"motor/noun/ad20010730/29172"	30.0902315516992	2.56149640270937	"Brandende wagens , opgeblazen <font color=red><b>motoren</b></font> en een coureur die na een salto mortale doodkalm verder rijdt ; de Grand Prix van Duitsland kende gisteren een bizar verloop ."
"motor/noun/ad20010731/23515"	38.3222763656925	28.9667765542933	"Die transactie was echter niet de <font color=red><b>motor</b></font> achter de 2,9 procent koerswinst op euro 98 . dat was het bericht in de The Sunday Times dat grootaandeelhouder PPR bijna een akkoord heeft bereikt over de overname van het Gucci-belang dat het Franse luxeconcern LVMH houdt ."
"motor/noun/ad20010811/50704"	-11.3432071978577	-1.34452249057539	"Wat nog erger was : er viel met de <font color=red><b>motor</b></font> amper te rijden ."
"motor/noun/ad20010811/51948"	11.1866735235274	3.3740330970725	"Hij draagt een shirt met de tekst ` Ik moet niets - ik rijd <font color=red><b>motor</b></font> ' ."
"motor/noun/ad20010827/13662"	-10.2579006910901	-11.7062129894806	"Hij kwam in de buurt van Radstadt met zijn zelfgebouwde <font color=red><b>motor</b></font> in botsing met een auto , toen hij na de training op weg was naar huis ."
"motor/noun/ad20010830/35517"	1.16809178315049	6.86254684943904	"" Zo'n 1,1 miljoen mensen hebben een motorrijbewijs , maar veel mensen hebben in het verleden <font color=red><b>motor</b></font> gereden ."
"motor/noun/ad20010903/8596"	-26.5292303214279	17.6039539384432	"Het team van de Nederlander Jos Verstappen is echter ontevreden over de <font color=red><b>motor</b></font> en is voor volgend seizoen in zee gegaan met Ford-Cosworth waarmee ook Jaguar rijdt ."
"motor/noun/ad20010912/2908"	-23.887414350901	-22.809093312475	"" We hoorden de <font color=red><b>motoren</b></font> twee keer knallen en daarna een harde klap " , vertelt hij ."
"motor/noun/ad20010915/60628"	27.7389366504861	-17.8698057334445	"Met een kordaat ingetrapt gaspedaal vertoont de <font color=red><b>motor</b></font> onder de 2000 tpm al een sterke actiebereidheid ."
"motor/noun/ad20011003/36538"	-52.5967377708692	-20.4047387656272	"Door geld lenen goedkoper te maken , hoopt de centrale bank de <font color=red><b>motor</b></font> van de Amerikaanse economie - de binnenlandse bestedingen - weer aan te zwengelen ."
"motor/noun/ad20011020/37348"	44.477886141011	-24.8938563788074	"De 265 kilo wegende Motorwagen heeft een ééncilinder <font color=red><b>motor</b></font> van 0,75 pk ( bij 400 tpm ) , genoeg voor een topsnelheid van 16 km/u ."
"motor/noun/ad20011201/42936"	-39.3736063473047	-4.10051219628134	"Tijdens een ruim 500 km lange rit bleek de Mondeo met deze nieuwe <font color=red><b>motor</b></font> heerlijk te rijden ."
"motor/noun/ad20011208/33054"	-17.7990106355915	-45.126941313034	"Vrouwen rijden overigens al milieuvriendelijker , door minder fel op te trekken en de <font color=red><b>motor</b></font> uit te doen in de file of voor een openstaande brug ."
"motor/noun/ad20011215/33976"	-13.049614870763	5.92801104732147	"BMW past het nu ook toe op een modale <font color=red><b>motor</b></font> , die hierdoor gemakkelijker is te onderhouden en bovendien minder schokkerig rijdt ."
"motor/noun/ad20011219/38398"	44.382338116287	12.2280431374059	"Op 28 december staan 170 <font color=red><b>motoren</b></font> , 119 auto's en 34 trucks aan de start van de Dakar Rally 2002 ."
"motor/noun/ad20011221/38570"	45.18182916358	11.3511649066308	"Op 28 december staan 170 <font color=red><b>motoren</b></font> , 119 auto's en 34 trucks aan de start van de Dakar Rally 2002 ."
"motor/noun/ad20011228/19955"	44.4066755130079	12.211194519379	"Vandaag staan 170 <font color=red><b>motoren</b></font> , 119 auto's en 34 trucks aan de start van de Dakar Rally 2002 ."
"motor/noun/ad20020104/39259"	-41.4241780087674	-3.12625447853601	"Door een valpartij na 20 kilometer in de klassementsproef was alles aan zijn <font color=red><b>motor</b></font> schots en scheef ."
"motor/noun/ad20020110/40799"	33.9583870804662	8.85889130311526	"In Arras vertrokken 167 <font color=red><b>motoren</b></font> , 117 auto's en 34 trucks ."
"motor/noun/ad20020110/40814"	34.847860808536	7.77555535561853	"Gisterochtend vertrokken vanuit Tidjikja 93 <font color=red><b>motoren</b></font> , 62 auto's en 25 trucks ."
"motor/noun/ad20020111/38064"	-31.9234064420805	10.0207655676197	"Terwijl de topcoureurs op de <font color=red><b>motoren</b></font> finishten voor de 13de etappe , sloten tientallen deelnemers aan de Dakar Rally de 12de rit pas af ."
"motor/noun/ad20020115/5913"	-39.5016275715705	-3.14901259199666	"Anssi Vanjoki , directielid van het Finse telecombedrijf Nokia , is tot een boete van 116.000 euro veroordeeld , omdat hij op zijn <font color=red><b>motor</b></font> 25 kilometer te hard reed ."
"motor/noun/ad20020131/51730"	-17.2222137870213	39.1631663995153	"De complete achterkant van de wagen bleek vernield , inclusief de achterbanden , de achtervleugel en de <font color=red><b>motor</b></font> ."
"motor/noun/ad20020201/18238"	-31.668661367888	-36.6249390591343	"Rijwielzaken mogen geen opvoersetjes verkopen , maar veel bromfietsers slagen er toch in de <font color=red><b>motor</b></font> op te voeren ."
"motor/noun/ad20020202/41588"	21.3162416139088	-15.8962113997895	"Nieuw is een versie als pick-up , verkrijgbaar met dezelfde <font color=red><b>motoren</b></font> en uitrustingsniveaus als de bestaande Express-serie ."
"motor/noun/ad20020216/95108"	-5.26188607220123	49.8062944012816	"BRUNSWIJK STAPT WEER IN ZIJN AUTO , SLAAT de deur dicht en start de <font color=red><b>motor</b></font> ."
"motor/noun/ad20020218/36750"	2.89456608022775	-16.9126214309929	"" De <font color=red><b>motor</b></font> loopt goed , zoals een 500cc behoort te lopen ."
"motor/noun/ad20020227/17507"	4.09730930173728	-5.85163993211169	"Twee gehelmde mensen op een <font color=red><b>motor</b></font> reden langs M. en schoten hem in het bovenbeen ."
"motor/noun/ad20020309/15187"	-19.1809342260333	-41.9056498769499	"De <font color=red><b>motor</b></font> wordt vooral recreatief gebruikt ."
"motor/noun/ad20020311/25929"	-3.2627533630588	-2.48067374572939	"Ook toen de <font color=red><b>motor</b></font> er was , bleef Marlise Oosterom tegen ."
"motor/noun/ad20020315/39863"	10.6011979630246	51.2319539555914	"De <font color=red><b>motor</b></font> is nog steeds de grootste bron van herrie aan een vrachtwagen ."
"motor/noun/ad20020330/34743"	34.5020999858723	42.177295167657	"Daarmee worden ook onmiddellijk de alarmlichten ingeschakeld en zal de <font color=red><b>motor</b></font> meteen afslaan als de auto tot stilstand komt ."
"motor/noun/ad20020330/35146"	37.480049995453	40.751564711854	"Ik was zo gespannen dat ik de <font color=red><b>motor</b></font> drie keer af liet slaan ."
"motor/noun/ad20020408/39051"	-11.3484833614632	-1.34347553617429	"" Ik heb op deze nieuwe <font color=red><b>motor</b></font> nog amper in de regen heb gereden en wist dus niet hoe ` ie zou reageren " , verklaarde de Italiaan , die zich zaterdag al de pole-position had toegeëigend ."
"motor/noun/ad20020411/15616"	-4.23424678757124	51.9449787749999	"Hij startte de <font color=red><b>motor</b></font> en uit zijn boxen klonk de hit Gente di Mare ."
"motor/noun/ad20020415/35853"	-18.9015697948984	55.4521380313004	"Ik trok de <font color=red><b>motor</b></font> bijna achterover en raakte meteen achterop ."
"motor/noun/ad20020503/17131"	-1.16525430886148	36.2717238932626	"Omdat er rook uit de <font color=red><b>motor</b></font> komt , besluit de beveiliger Van den Bent uit de auto te halen ."
"motor/noun/ad20020506/23906"	-16.0653346008905	14.2314884259111	"Zelfs als hij bijna van zijn <font color=red><b>motor</b></font> wordt gereden , is Valentino Rossi niet te stoppen ."
"motor/noun/ad20020603/30500"	-29.6907768622064	20.7666861500997	"Vrijdag heb ik de <font color=red><b>motor</b></font> helemaal binnenstebuiten laten keren ."
"motor/noun/ad20020610/1558"	-1.171323656475	-24.3058548067633	"Tijdens de oefening sloeg plotseling de <font color=red><b>motor</b></font> af ."
"motor/noun/ad20020622/51059"	42.4361151489483	-24.1646587496257	"Land Rover monteerde ook meteen de nodige extra geluidsisolatie , maar we waren nog maar amper met een nieuw model met de 4,0 liter V8 <font color=red><b>motor</b></font> onderweg , of een lelijk windgeruis bij het linker portierraam liet van zich horen ."
"motor/noun/ad20020628/40919"	-13.824745809846	13.3247689637212	"Het is duidelijk dat degene die dit heeft bedacht nooit harder dan 200 op een <font color=red><b>motor</b></font> heeft gereden ."
"motor/noun/ad20020629/38793"	49.9353894767318	4.62760643440503	"Ik zit nu op de beste <font color=red><b>motor</b></font> waarop ik ooit gereden heb , met het vermogen is niks mis ."
"motor/noun/ad20020701/37339"	29.4134021154345	-5.20408375400125	"Als ik gestopt was , was de <font color=red><b>motor</b></font> gestript ."
"motor/noun/ad20020701/38367"	10.8860483093596	17.1506270418254	"De afstelling van de <font color=red><b>motor</b></font> was niet ideaal en ik had niet de best mogelijke achterband ."
"motor/noun/ad20020701/38477"	19.7792072111627	20.427306341674	"De <font color=red><b>motor</b></font> waarop ik rijd , was van GP-coureur Franco Battaini . ""
"motor/noun/ad20020704/1434"	-11.407282864316	28.3829141188823	"Reden is dat sinds 1996 alleen mensen van boven de 21 op een zware <font color=red><b>motor</b></font> mogen rijden ."
"motor/noun/ad20020706/44676"	45.1145382147015	-23.8836566340916	"Eén welgemeend advies vooraf : de 2,0 liter <font color=red><b>motor</b></font> is voor de nieuwe 6 het absolute minimum ."
"motor/noun/ad20020711/14021"	43.8384109900579	-28.4057955316398	" <font color=red><b>Motoren</b></font> : 2 keer 675 pk ."
"motor/noun/ad20020808/18724"	14.721603905253	-11.6107751088566	"En gelukkig rijd ik op een stoere <font color=red><b>motor</b></font> , een gele Ducati Monster ."
"motor/noun/ad20020808/36217"	16.1626299224335	-29.1279921233352	"Minder presterende <font color=red><b>motoren</b></font> moeten dankzij elektronisch gestuurde gasinjectie tot het verleden gaan behoren ."
"motor/noun/ad20020821/23654"	27.6227465866904	13.2205269649219	"De snelle wereld van <font color=red><b>motoren</b></font> heeft al lang zijn passie ."
"motor/noun/ad20020821/51398"	29.4153068968296	19.2583186371111	"De snelle wereld van <font color=red><b>motoren</b></font> heeft al lang zijn passie ."
"motor/noun/ad20020826/19024"	-23.7158084310577	-13.2550850280793	"Nog altijd is er de liefde voor auto's en snelle <font color=red><b>motoren</b></font> ."
"motor/noun/ad20020826/45183"	-23.2158246266894	-13.7214649341614	"Nog altijd is er de liefde voor auto's en snelle <font color=red><b>motoren</b></font> ."
"motor/noun/ad20020918/45061"	-20.4666984362347	14.8669201877471	"De <font color=red><b>motoren</b></font> gaan rijden in dezelfde kleur rood als de F1-wagens , met dezelfde hoofdsponsors ( naast Marlboro ook Shell Advance ) ."
"motor/noun/ad20020925/31775"	-32.4148825515089	30.0231247920076	"En hij zag hoe verslaggevers supersnel on the spot zijn door per <font color=red><b>motor</b></font> uit te rukken ."
"motor/noun/ad20020925/31796"	-14.8371126609827	-50.8538362047831	"Zo gaat Radio West volgend jaar dus ook achter het nieuws aan : op <font color=red><b>motoren</b></font> die makkelijk om de files heen laveren ."
"motor/noun/ad20021004/40672"	-27.6181402245784	19.0988673487472	"Struikelpunt voor een overgang naar Minardi is vooralsnog de <font color=red><b>motor</b></font> ."
"motor/noun/ad20021007/45086"	-4.68082758961133	8.27379072062698	"Kawasaki reed in Japan voor het eerst mee met de <font color=red><b>motor</b></font> waarmee het volgend seizoen terug komt in de MotoGP ."
"motor/noun/ad20030429/8953"	40.2575004826687	27.2590229178422	"Wie <font color=red><b>motor</b></font> rijdt , blijkt volgens de statistieken 15 keer meer kans te hebben op een dodelijk ongeluk dan inzittenden van een auto ."
"motor/noun/ad20030503/11197"	10.6966184920327	52.9753353575122	"Een <font color=red><b>motor</b></font> maakt bij 4000 toeren 32 keer zo veel lawaai als bij 2000 toeren ."
"motor/noun/ad20030503/27142"	-39.0816037687229	-5.76742066442932	"Hij volgde een <font color=red><b>motor</b></font> die echter vlak voor de finish een andere route nam ."
"motor/noun/ad20030517/36881"	9.36762523862926	17.1199382101005	"De <font color=red><b>motor</b></font> ziet eruit zoals hij rijdt en rijdt zoals hij eruit ziet ."
"motor/noun/ad20030526/36715"	6.52851046763413	14.9865748948421	"Hij is bovendien gewend met een mindere <font color=red><b>motor</b></font> te rijden , wat onder moeilijke omstandigheden een voordeel is ."
"motor/noun/ad20030527/13973"	9.28955199720535	4.6845198396508	"Wie <font color=red><b>motor</b></font> rijdt , heeft volgens cijfers van het CBS een vijftien keer grotere kans op een dodelijk ongeluk dan de inzittenden van een auto ."
"motor/noun/ad20030531/80874"	20.6902032738777	16.8773387720441	"Vrouwen zijn niet of nauwelijks geïnteresseerd in de <font color=red><b>motor</b></font> ."
"motor/noun/ad20030605/40191"	-19.570321800471	-45.5854471553694	"De Korte verongelukte toen hij bij Salzburg met zijn <font color=red><b>motor</b></font> achterop een file reed ."
"motor/noun/ad20030607/38190"	48.9800006220231	-43.8489503612748	"Wit dus , met een 1500 cc <font color=red><b>motor</b></font> en een schuifdakkie ."
"motor/noun/ad20030614/38700"	16.8083586374596	-21.4573993083648	"Bovendien is de Wide Glide een echte <font color=red><b>motor</b></font> , waarop meer moet worden gewerkt dan op luxueuze machines als de Road King en de Electra Glide ."
"motor/noun/ad20030616/12596"	21.6145132014734	27.1817628900485	" <font color=red><b>Motoren</b></font> maken kunnen ze wel in Bologna ."
"motor/noun/ad20030620/10508"	-7.51260577398129	4.06695301060275	"Mensen die <font color=red><b>motor</b></font> willen gaan rijden moeten meer moeite doen voor hun roze papiertje omdat de EU de rijbewijsrichtlijn heeft aangescherpt ."
"motor/noun/ad20030621/31925"	43.9919762590453	-27.9515068264695	"Ja , hij kost meer dan menig andere <font color=red><b>motor</b></font> met evenveel pk's , maar dat is de prijs voor exclusiviteit en een subliem rijgedrag ."
"motor/noun/ad20030621/32347"	-31.8036468526467	-33.0821685945641	"Wie van dit type <font color=red><b>motor</b></font> houdt en het geldt heeft , koopt een 749 S. Of het moet zijn dat hij/zij liever nog even doorspaart voor een nieuwe 999 S , de oudere en nog ruigere broer van de 749 ."
"motor/noun/ad20030627/22887"	17.7186778866309	27.1789042639151	"Velen verklaarden Politiek voor compleet gek toen hij toch weer op de <font color=red><b>motor</b></font> wilde ."
"motor/noun/ad20030628/30273"	27.9915198201373	-35.0773137844201	"" Het is veel leuker op een <font color=red><b>motor</b></font> als deze te rijden dan op een motor die iedereen heeft ."
"motor/noun/ad20030628/31457"	3.10121777559014	-2.55923516364245	"Vader Hayden koos het om altijd herkenbaar te zijn , ook als de <font color=red><b>motor</b></font> op zijn kop lag ."
"motor/noun/ad20030705/33945"	-34.6646513340244	16.2022207609481	"Er wordt <font color=red><b>motor</b></font> gereden ."
"motor/noun/ad20030707/13406"	-5.17444245161446	1.848536181043	"Hij wilde vermoedelijk de <font color=red><b>motoren</b></font> die vlak voor me reden naar rechts sturen ."
"motor/noun/ad20030710/11975"	-43.6225525570824	-37.4742155948789	"Daarom moesten de vijf mannen met de grootste <font color=red><b>motoren</b></font> - Lance , Ekimov , Hincapie , Pena en Landis - tot de laatste 20 kilometer op reserve rijden " , aldus Bruyneel ."
"motor/noun/ad20030808/25366"	-10.218044610335	-32.4303645066814	"De politie hier reageert niet op klachten over <font color=red><b>motoren</b></font> ."
"motor/noun/ad20030822/16610"	17.9672012951822	-21.0009339491806	"Mercedes levert een <font color=red><b>motor</b></font> aan McLaren , BMW aan Williams ."
"motor/noun/ad20030823/1496"	-48.4791739179268	3.52223781673052	"Erm -Een motorrijder uit Nieuw-Dordrecht ( Dr ) is gisteren zijn <font color=red><b>motor</b></font> en rijbewijs kwijtgeraakt omdat hij met 253 kilometer per uur over een provinciale weg reed ."
"motor/noun/ad20030929/24777"	-17.3087369357026	9.11383999442546	"En een jaar later liet Schumacher het afweten toen hij op Suzuka in de laatste race zijn <font color=red><b>motor</b></font> bij de start liet afslaan ."
"motor/noun/ad20031004/32061"	25.417166893276	-12.2796583713547	"Zonder op te vallen kun je verschrikkelijk veel plezier aan deze <font color=red><b>motor</b></font> beleven ."
"motor/noun/ad20031122/27560"	-23.2102309307428	1.19734297854938	"Te beginnen bij de Yamaha F6 Fazer , die sinds de introductie in 1998 altijd tot de best verkochte <font color=red><b>motoren</b></font> van Nederland hoorde , maar het afgelopen jaar langzaam op z'n retour was ."
"motor/noun/ad20031122/53768"	-34.9012292808559	-35.5635171879714	"Of bent u de file ontvlucht door van baan te veranderen , thuis te werken , een <font color=red><b>motor</b></font> te kopen ?"
"motor/noun/ad20031122/57837"	-24.6519683926814	39.6188669611673	"Een schuiver maken met de <font color=red><b>motor</b></font> is vaak niet direct dodelijk , maar wanneer een motorrijder de palen van de vangrail raakt , kent de glijpartij toch vaak een dodelijke afloop ."
"motor/noun/ad20031124/28934"	-34.1827183003524	-34.660859372215	"Of bent u de file ontvlucht door van baan te veranderen , thuis te werken , een <font color=red><b>motor</b></font> te kopen ?"
"motor/noun/ad20031125/33402"	-34.102568171733	-35.5068909234267	"Of bent u de file ontvlucht door van baan te veranderen , thuis te werken , een <font color=red><b>motor</b></font> te kopen ?"
"motor/noun/ad20031126/30578"	-34.9627185713767	-34.7119540296185	"Of bent u de file ontvlucht door van baan te veranderen , thuis te werken , een <font color=red><b>motor</b></font> te kopen ?"
"motor/noun/ad20031205/658"	17.1352812017111	-26.8010461588255	"Ook moeten fabrikanten de <font color=red><b>motoren</b></font> steeds scherper ontwerpen en strakker afstellen , wegens de strenge eisen aan de uitstoot van schadelijke stoffen ."
"motor/noun/ad20031212/7331"	15.2975338756316	39.1172760377156	"" De kracht van de remmen en de <font color=red><b>motor</b></font> is veel groter dan je je kunt voorstellen ."
"motor/noun/ad20031215/849"	-15.5278105799258	-47.4257202371274	"Ik zou wel graag een <font color=red><b>motor</b></font> willen , om langs de file te zoeven , maar ik vind het ook wel een beetje eng . ""
"motor/noun/ad20040108/24571"	-22.8337744516069	54.7050913029	"Gisteravond laat waren nog maar 78 <font color=red><b>motoren</b></font> gefinisht ."
"motor/noun/ad20040211/21477"	-46.5942935407548	1.54352030766313	"Zo kreeg een directeur van het Nokia-concern twee jaar geleden een boete van van 116.000 euro toen hij met zijn <font color=red><b>motor</b></font> 75 kilometer per uur reed waar een maximsnelheid gold van 50 kilometer ."
"motor/noun/ad20040213/38078"	-19.5798977022393	41.0840853516022	"Bij de helft van het aantal ongelukken en straatroven zijn <font color=red><b>motoren</b></font> in het spel ."
"motor/noun/ad20040313/50644"	8.99355755781587	3.63655295262456	"Naar de buitenwereld proberen de Angels hedenten dage over te komen als hardwerkende jongens , die in hun vrije tijd puur voor hun plezier een stukkie <font color=red><b>motor</b></font> rijden ."
"motor/noun/ad20040401/57210"	-15.5314907757951	21.9923268640009	"Alles wat in Assen goed ging , ging daar mis : steentje in de <font color=red><b>motor</b></font> , ontsteking kapot , stortbuien en in de race reed een of andere Fin Jack ondersteboven ."
"motor/noun/ad20040401/57759"	-8.3886046243438	18.1671961076293	"Ik ben nog over zijn <font color=red><b>motor</b></font> gereden , die kon ik niet ontwijken ."
"motor/noun/ad20040401/58732"	5.25996062473555	24.3355452838773	"In die tijd moesten we zelf onze <font color=red><b>motoren</b></font> oppoetsen ."
"motor/noun/ad20040410/19996"	12.2683418055824	29.5747745626832	"Theootje scandeerden de wielerfans als de bevlogen sportcommentator voorbijraasde achterop de <font color=red><b>motor</b></font> van Raymond Nackaert , zijn trouwe Belgische motard , die hem in de Tour ook reed op zondagmorgen ."
"motor/noun/ad20040429/51552"	22.4860778187011	12.6354507409222	"Iedere liefhebber kan zelf op een <font color=red><b>motor</b></font> rijden ."
"motor/noun/ad20040503/32951"	-33.9070789601818	-7.41120647511097	"Met zijn achterwerk en benen in de lucht kon hij zich maar net vasthouden aan de <font color=red><b>motor</b></font> ."
"motor/noun/ad20040508/33607"	7.87010463166922	4.95760413951378	"De moderne vrouw neemt geen genoegen meer met een plaatsje achterop de <font color=red><b>motor</b></font> ."
"motor/noun/ad20040515/55633"	-38.0716833506554	-0.96261978234191	"De <font color=red><b>motoren</b></font> gaan in groepjes van 20 van start , de auto's en trucks twee aan twee voor de laatste proef , over het strand bij het Roze Meer ."
"motor/noun/ad20040525/51256"	-16.1849126848705	10.4327212988056	"Zou mogelijk vierde zijn geworden als hij voorzichtiger was geweest toen Sato door een opgeblazen <font color=red><b>motor</b></font> uitviel ."
"motor/noun/ad20040527/43328"	-26.640192793939	36.6030047014064	"Een 36-jarige motorrijder uit Zaltbommel kon eergisteren zijn <font color=red><b>motor</b></font> en rijbewijs inleveren omdat hij met zijn motor met 230 kilometer per uur reed over de Maaswaalweg in Aalst ."
"motor/noun/ad20040527/43336"	-45.0252204973145	3.90741328221646	"Een 36-jarige motorrijder uit Zaltbommel kon eergisteren zijn motor en rijbewijs inleveren omdat hij met zijn <font color=red><b>motor</b></font> met 230 kilometer per uur reed over de Maaswaalweg in Aalst ."
"motor/noun/ad20040527/6658"	28.1057863491046	2.0845763147621	"En ook het in rubbers ophangen van <font color=red><b>motoren</b></font> scheelt , evenals aandacht voor de aerodynamica van een schip waardoor het stromingsgeluid vermindert ."
"motor/noun/ad20040603/49717"	-7.22928019657231	7.05454103260575	"Eén van de onderdelen is dat je zelf met je <font color=red><b>motor</b></font> op het beroemde TT Circuit kan rijden , Er is onder meer een grote motormarkt , een parade van klassiekers ."
"motor/noun/ad20040604/26513"	14.5014767873847	36.03424109507	"Je moet echt goed getraind zijn en een sterke nek en armen hebben , anders ben je de <font color=red><b>motor</b></font> kwijt . ""
"motor/noun/ad20040604/26913"	50.007284723445	4.21689207016035	"De <font color=red><b>motoren</b></font> waarmee wij rijden , hebben zo veel vermogen dat ze moeilijk te hanteren zijn ."
"motor/noun/ad20040607/33254"	-22.5692286641864	54.8286104414194	"Het was inmiddels droog , maar kort na de start begon het opnieuw te druppelen , waardoor de <font color=red><b>motoren</b></font> glibberend over de baan gingen ."
"motor/noun/ad20040622/47225"	17.3279211397041	21.0186567667387	"" Uiterlijk 20 minuten voor de start van de wedstrijd ben ik terug in de box om mijn pak aan te doen en de <font color=red><b>motor</b></font> naar de grid te rijden ."
"motor/noun/ad20040622/47262"	1.77390768590231	26.5399297655943	"Op de grid blijf ik eigenlijk nooit op mijn <font color=red><b>motor</b></font> zitten ."
"motor/noun/ad20040624/20025"	51.6583735450495	27.181837978705	"` Ik sleutel aan de <font color=red><b>motor</b></font> van Taro Sekiguchi , die in de 250cc-klasse rijdt ."
"motor/noun/ad20040624/48436"	-10.4738304744941	-30.2264220143265	"De politie reed goed , maar een KNWU-jurylid op de <font color=red><b>motor</b></font> reed verkeerd ."
"motor/noun/ad20040626extra/18437"	-29.7552507687707	20.8113684942619	"De <font color=red><b>motor</b></font> was goed , het team was goed ."
"motor/noun/ad20040628/23914"	7.95396813589832	12.4327880747966	"Ik voel me zekerder op de <font color=red><b>motor</b></font> ."
"motor/noun/ad20040628/24178"	-22.4473299749707	20.4015412442746	"Hij had zijn <font color=red><b>motor</b></font> allang geparkeerd , terwijl Rossi nog vrolijk , samen met Marco Melandri , die verrassend derde werd , een hele serie burn-outs uitvoerde en zijn overwinning uitbundig vierde met het publiek ."
"motor/noun/ad20040701/18110"	10.8941102082654	52.7100603894678	"Fluisterboot De IJsvogel vaart op een elektrische <font color=red><b>motor</b></font> , zodat de natuur niet wordt gehinderd door lawaai ."
"motor/noun/ad20040707/2262"	1.66579006353796	-26.0077013949313	"Op zich kan ze daar prima mee vliegen , maar het is niet goed het toestel te starten op drie <font color=red><b>motoren</b></font> ."
"motor/noun/ad20040713/21795"	-26.2826022936663	40.3482292484575	"Bij een aanrijding tussen een <font color=red><b>motor</b></font> en een bestelauto is gisteren een 50-jarige motorrijder uit Hellevoetsluis om het leven gekomen ."
"motor/noun/ad20040916/35005"	-4.0235106039922	13.1578124993247	"Waar ik mij echt aan erger , is het fietsen op de stoep omdat de fietsers ( maar ook brommers , scooters , <font color=red><b>motoren</b></font> en eigenlijk alles wat maar rijdt ) de drempels niet willen nemen ."
"motor/noun/ad20040922/44115"	-26.410949592847	29.8176784410888	"Vermoedelijk door harde windstoten is een 23-jarige man uit Ridderkerk maandag met zijn <font color=red><b>motor</b></font> gevallen ."
