	label	LeNC44.L1LLRx5.x	LeNC44.L1LLRx5.y	LeNC77.L1LLR.x	LeNC77.L1LLR.y	LeNC44.L1LLR.x	LeNC44.L1LLR.y	LeNC77.L1LLRx5.x	LeNC77.L1LLRx5.y	LeNC44.ppmi.x	LeNC44.ppmi.y	LeNC77.ppmi.x	LeNC77.ppmi.y	text
match/noun/LN_20020129_01/130731	a	3.0244225001	0.0984499886424	2.1214716764	0.143091855921	1.0801446616	-1.58647450546	-0.774759784848	0.76184676795	0.908877059292	-1.93926594229	1.58295254598	1.36199232395	""" We hadden de <font color=""red"">match</font> volledig in handen en iedereen deed zijn job naar behoren ."
match/noun/LN_20020530_01/49699	a	2.1432870598	-2.26458469458	2.05719851098	1.80153587574	-1.14910556443	-1.80025199375	-0.213405649115	2.00771463374	4.69075519337	-2.54756826612	3.87618084545	0.457966244667	"De <font color=""red"">matchen</font> die je kan bekijken zijn onder meer Japan-België op dinsdag 4 juni om 11 uur , Tunesië-België op maandag 10 juni om 11 uur en België-Rusland op vrijdag 14 juni om 8.30 uur ."
match/noun/LN_20020621_01/153460	a	6.61969919013	2.97919532142	3.52959976689	-1.0097143631	4.22087978701	-3.9005000211	-2.29573228109	0.24085990454	0.272238384861	-0.784542833009	1.07861844748	0.697619973957	""" Ik heb mijn wekker afgesteld op kwart voor acht want als ik één <font color=""red"">match</font> niet wil missen , dan wel Engeland-Brazilië ."
match/noun/LN_20020910_01/151003	a	0.265830428379	-1.42846409386	0.691028795099	1.66521483968	-0.902193844637	-0.403946306979	0.785819451564	1.41484905577	0.460586551664	-0.977271313154	1.0874279126	-0.142796223133	"Minder goed verging het Kris Meersschaert in die <font color=""red"">match</font> : hij kreeg rood onder de neus geduwd en wacht dus zeker een schorsing ."
match/noun/LN_20021003_01/94387	a	0.11744334395	3.79134563842	0.175855790214	-1.03135085175	2.86782496152	1.80397086476	0.290695764505	-0.692255681139	-0.380890704122	0.493804786925	0.29349856593	0.338454961685	""" De miserie is begonnen in de match tegen La Coruna waar we door onze eigen nalatigheid de <font color=""red"">match</font> verloren ."
match/noun/LN_20021011_01/85089	a	-1.86130104101	-0.806452431079	0.141083097263	1.58445172384	-1.47018607515	1.60823997199	1.15483218495	1.40767844148	1.81291402491	1.21641330451	0.889425618748	-0.1324254376	"Toch is de <font color=""red"">match</font> in de eerste plaats het debuut van Van Der Weeën ."
match/noun/LN_20021028_01/34039	a	-3.01142395162	-5.15314407043	1.24215625018	3.8448214663	-3.97075800565	1.52629267329	-0.628745238407	-2.28511311878	6.28576944972	0.543021049551	3.16547953243	-2.00119318521	""" Nu komen de plezante <font color=""red"">matchen</font> "" , breekt matchwinnaar Marc Schaessens het ijs ."
match/noun/LN_20021109_01/20955	a	2.40453983908	0.684964401608	1.78815223118	-0.111151422527	1.34081911079	-0.944719922702	-0.689243252854	0.493301663312	0.935704728216	0.106712000441	0.742061317551	0.760671665058	"Vanaf nu begint er gewoon een nieuwe reeks van tien <font color=""red"">matchen</font> . """
match/noun/LN_20021121_01/25549	a	1.61818046788	4.3603299484	0.756405405253	-1.1375844183	3.97597357002	1.61130245708	-0.358593981249	-0.538256082382	0.434801254825	0.91265745292	0.412532821139	0.101784358924	"Ook in het begin van deze competitie was het weer raak en werd ik er na drie <font color=""red"">matchen</font> uitgeshot ."
match/noun/LN_20030217_01/65229	a	-2.05295356392	3.98681390556	-1.49691918722	-0.806708307813	1.81333052964	2.92956468036	1.80510818846	-1.17998094156	-0.142590283128	1.91941047304	-0.649653843791	0.484447961802	"Lincy Boghe en vriendinnen blijven met amper drie overwinningen uit zestien <font color=""red"">matchen</font> op de laatste plaats ."
match/noun/LN_20030222_01/168540	a	2.2631092715	1.32420708043	1.49090697746	-0.412757023076	1.6996749725	-0.486152098954	-0.436414818978	0.210668386708	-0.260096508273	0.537328580171	0.314352755214	1.01232757708	"Ik krijg soms een krop in de keel bij zo'n dwaze film , als Vicky in Idool 2003 bijna de finale haalt of als Clijsters een schone <font color=""red"">match</font> wint ."
match/noun/LN_20030311_01/66593	a	-0.745310408819	4.3838220496	-0.49781043075	-1.12398044935	2.85508960322	2.78997736222	0.731592347995	-1.0433913842	-1.01277532357	0.782561892007	0.0920591853745	0.0307927718627	"De uitslag van de stopgezette <font color=""red"">match</font> tegen BS Oostende blijft behouden ."
match/noun/LN_20030322_01/124997	a	4.16195251528	-0.236279221563	2.75212758631	1.04375442442	0.380134895208	-2.35161900422	-1.54161360042	0.765935900996	0.627328897691	-1.63090494226	1.6289129878	1.32488932731	"Er moest gewoon té veel komen van ' man van de <font color=""red"">match</font> ' Cristian Chitigoi , die aanvallend te weinig steun kreeg ."
match/noun/LN_20030331_01/97307	a	3.85874836494	3.24398079547	1.8567939158	-1.13240131107	3.49404248109	-2.34679651998	-1.0025760286	-0.416043634519	-0.299303597422	-0.151555210568	0.57822026707	0.252416010576	"Forfait in volgende <font color=""red"">matchen</font> , maar andere resultaten blijven behouden ."
match/noun/LN_20031008_01/76744	a	-1.61610430388	3.07605300051	-1.28075028243	-0.566015899411	1.58522701322	2.30550103458	1.64759320708	-0.778870763151	-0.161125853743	1.24396856906	-0.191943971263	0.376877658128	"Wezemaal begon met een gelijkspel en won nadien vijf <font color=""red"">matchen</font> op rij ."
match/noun/LN_20031015_01/102980	a	5.91173065175	6.83512425367	2.60884606615	-3.05051722484	-6.55326527544	1.46017832043	-3.06565190497	0.791684236643	2.5862639391	3.51654063923	0.874861493084	1.91132119994	"Er resten nog 21 <font color=""red"">matchen</font> om onszelf te bewijzen ."
match/noun/LN_20031022_01/145242	a	1.45883514861	1.0583565092	0.927934054747	0.131841932233	1.30810413301	-0.107858222638	0.0620546516929	0.497313862725	0.521393963988	0.375298456652	0.637456858162	0.682857574495	"Over die twee <font color=""red"">matchen</font> bekeken hebben we natuurlijk wel wat te verliezen , in San Siro alléén niet zoveel . """
match/noun/LN_20031024_01/162163	a	8.05204721003	0.97632650391	4.48608992025	-0.774951532652	3.81379916532	-4.93666591347	-2.989966353	0.951865212625	0.490548473651	-2.23822665707	1.49828717733	1.42626727024	"Hebben we het moeilijk om het spel te maken een <font color=""red"">match</font> lang ?"
match/noun/LN_20031202_01/96980	a	-0.487352458855	3.50005062489	0.200705165487	-0.259727057288	1.55590601454	0.962193784983	0.581482387449	-0.280115906945	-0.676344817127	-0.948885934263	0.3492167068	0.648957686359	"De ploeg van trainer Serneels begon evenwel slap aan de <font color=""red"">match</font> , maar in de slotfaze boog Dessel de 1-2 situatie nog om tot een 3-2 winst ."
match/noun/LN_20031212_01/235285	a	-3.55910928496	10.1668177343	-4.1467193159	-2.49047672968	4.50924316845	7.60364066498	3.29533883867	-3.16635176202	0.406115491994	2.84751133911	-0.908406075352	0.0308775687574	"ST-MARIA-OUDENHOVE Oudenhove en Bambrugge tellen na vijftien <font color=""red"">matchen</font> beiden 23 punten ."
match/noun/LN_20031216_01/166720	a	3.90797930493	3.81980984139	1.89556578439	-1.35032247168	3.94671670538	-1.74307288119	-1.19231254296	-0.281102826283	0.137321626279	-0.0202447997978	0.629389522379	0.41490303488	"Zo kon Thomas De Picker het tegen Maaseik geen hele <font color=""red"">match</font> volhouden en mede daardoor konden we nog iets te weinig weerstand bieden ."
match/noun/LN_20031223_01/214906	a	0.365575197522	2.47778517214	0.0602310777086	-0.719681559986	2.33884511503	1.30378160411	0.270447827374	-0.484272704808	-1.05670859661	-0.109302034022	0.189591789954	0.926169763563	"4 De <font color=""red"">match</font> :"
match/noun/LN_20040406_01/89175	a	-0.959854471356	2.48194356906	-0.388663007599	0.0402538108818	1.49015326673	2.07342031217	0.952858587743	-0.15719861823	-0.489382006295	0.665791692629	0.0972570663628	0.181836151952	"De jongste prestatie in 't Kuipje laat het beste vermoeden voor Westerlo in de resterende <font color=""red"">matchen</font> , al staan er met onder meer matchen tegen Standard , Lierse en Genk nog enkele kleppers op het programma ."
match/noun/LN_20040602_01/126601	a	-6.22725681138	9.42579054433	-3.4454405289	-3.9885954898	9.18136584958	0.457741836669	4.25385821006	-3.22096920622	0.536335609366	4.99606106585	-2.12938439014	-0.0340884383176	"Hij scoorde in het shirt van Celtic 237 keer in 311 <font color=""red"">matchen</font> ."
match/noun/LN_20040908_01/95829	a	3.61290268448	-0.542409209612	2.14128289392	1.07960271098	0.553013137904	-2.32193376444	-0.892560978012	1.26299521885	-0.496303603192	-1.6978942754	1.09304637855	1.37728360038	""" Natuurlijk begon ik zenuwachtig aan de <font color=""red"">match</font> "" , vertelt Gert Bauwens ."
match/noun/LN_20040910_02/17800	a	1.65118628295	1.28604647811	1.06044714104	0.120808752381	1.49696072143	0.0708307512212	-0.0161093772727	0.432735114544	0.708995458338	0.513332288086	0.640537767242	0.373648757373	"Na twee <font color=""red"">matchen</font> mag je echter nog niet beginnen panikeren ."
match/noun/LN_20040917_01/190265	a	4.73180104838	2.76562617369	2.57125472421	-1.02738599879	4.23645124509	-2.33042387186	-1.43081843042	0.135414162439	0.174534502244	-0.381333411934	0.688851901105	0.915944153749	""" Onze eerste <font color=""red"">match</font> was niet slecht , maar we schoten toch net te kort ."
match/noun/LN_20040927_01/137458	a	-0.695657200888	-1.91788850934	-0.835000037691	-1.17409328276	-0.195453437555	2.32474325906	1.50234349854	-0.312621604758	-1.32716234527	0.067460676109	-0.561589529491	0.348926168323	"Een evenwichtige <font color=""red"">match</font> waarin de thuisploeg iets dominanter was ."
match/noun/LN_20041105_01/37592	a	-2.97779718619	-0.941831201619	-0.722190075477	1.72950572881	-1.32269365674	2.48681368079	2.02832722721	0.450308701162	-1.50054062308	-2.18518138887	0.755349780153	-1.26606058752	"De laatste <font color=""red"">match</font> buiten beschouwing gelaten . """
match/noun/LN_20041207_02/73633	a	-3.6647162752	2.26632264623	-2.47137398904	0.325156436328	0.477588161366	4.51989368425	2.72646267774	-0.64184781477	-1.76826300588	1.11653386826	-0.713784862277	-0.557613569524	"In principe zal Janssens op 18 december in de eerste <font color=""red"">match</font> van de terugronde tegen Heikant zijn comeback maken ."
match/noun/LN_20041215_01/44232	a	2.23906299533	2.80694465162	0.930535649344	-0.864484856348	2.3071344596	-0.412033963735	-0.269939234481	-0.545952161597	-0.339625252181	-0.397318209734	0.634626396679	0.012390280615	"DIEGEM Tot vorige week had verdediger Dries Jaspers geen <font color=""red"">match</font> gemist ."
match/noun/LN_20041220_01/182240	a	-2.26235901656	1.08249272398	-1.71605365168	0.334615671557	-0.35621651448	2.66481346595	2.54806552409	0.366729187098	0.586891523411	0.980010914782	-0.488851304003	0.266101251979	"Opslagen van Sophie hielden de thuisploeg in de <font color=""red"">match</font> tot twee persoonlijke fouten haar de das omdeden aan het einde van openingsset ."
match/noun/LN_20041220_01/86637	a	0.962668862556	0.908711323269	0.791949349443	0.478616584248	0.677979466981	-0.142584762403	0.372461083459	0.730243395075	0.479331521352	-0.0883083242099	0.498482266776	-0.177565590872	"In de 35 ' had Celus de <font color=""red"">match</font> helemaal kunnen beslissen maar hij miste vanop de stip en zo kon de thuisploeg nog voor de rust toch opnieuw in de wedstrijd komen wanneer Lenaerts aan de tweede de 1-3 op het bord bracht ."
match/noun/LN_20041222_01/134145	a	-2.32023925187	4.54453741815	-0.803465538224	-1.01720815821	2.75890981813	3.88489566191	1.01209176957	-1.11292904466	-0.434877932515	0.727120410714	0.143950520907	0.209261249704	""" De eerste <font color=""red"">match</font> van dit seizoen , thuis tegen Benfica , en de laatste , thuis tegen Club Brugge , waren onze twee beste wedstrijden ."
match/noun/LN_20050131_01/154103	a	-1.91765496548	-2.64158941112	0.971470822742	1.83646034694	-0.548968589189	2.85955584701	0.594135033676	1.79273867338	1.71820788155	1.34583334553	0.633722119414	-0.528070349645	"Hij zou van de Kroatische gokmaffia 70.000 euro hebben gekregen om vier <font color=""red"">matchen</font> te beïnvloeden ."
match/noun/LN_20050215_01/90887	a	1.11475713761	0.426608651407	1.14654902357	0.624786229471	0.51297067577	-0.216722762449	0.0932978497491	0.830066705441	0.76351749828	-0.00701666698723	0.975007917037	0.575666508848	"Het is nu aan ons om die scheve situatie in de laatste <font color=""red"">matchen</font> van het seizoen recht te trekken ."
match/noun/LN_20050226_01/181543	a	0.834127068468	0.692831930009	0.809680592852	0.282093123758	1.08897014303	-0.144715044815	0.324775541768	0.549481492499	1.11173205441	-0.171851028356	1.03307094215	0.500458685633	""" We begonnen goed aan de <font color=""red"">match</font> , maar namen in de aanloop naar de twee Anderlecht-goals iets teveel risico ."
match/noun/LN_20050228_01/169677	a	0.311931694028	-5.09557454994	2.49208736037	2.23005208223	-3.76023036641	-0.363571256435	-0.96593393517	2.33650743081	2.30928265819	-3.33966209707	3.01399048833	0.555015370538	"Mbenga was voor de <font color=""red"">match</font> zo enthousiast , dat hij zijn Duitse sterploegmaat Dirk Nowitzki bij een ' chest bump ' , zeg maar borstcharge , bijna tegen het parket werkte ."
match/noun/LN_20050531_01/53082	a	-4.60189515569	2.90373083223	-2.60813116527	0.368794909992	0.428278910353	4.64422187666	3.0997219285	-0.375077716569	0.068681410547	3.32942291626	-1.13707463815	0.233042044967	"Dat leidde tot dolle taferelen na afloop van de met 0-1 gewonnen <font color=""red"">match</font> in Namen ."
match/noun/LN_20050617_01/146059	a	-1.50225437297	-1.40846004495	-0.826076203445	1.81460351104	-1.64504696121	1.47644801535	1.90907940775	0.945185345465	1.53759370889	1.53241815636	-0.36539682852	-0.331347215097	"Het sportstadion aan de Oude Kuringerbaan is geschikt voor <font color=""red"">matchen</font> in derde of twee nationale ."
match/noun/LN_20050907_01/190309	a	2.94580613396	-0.920571316161	2.37021676141	0.959304521559	-0.00357653289216	-2.06867522042	-0.843045726973	1.30841921101	1.58238014859	-1.03907294977	1.81186456807	0.850871616454	"Bij 5-3 redde ze nog drie matchpunten , maar Pierce maakte uit op haar eigen service : "" Voor de <font color=""red"">match</font> had ik een goed gesprek met mijn broer "" , aldus Pierce ."
match/noun/LN_20050909_02/39554	a	4.50773757054	1.08177661716	3.01889659899	0.211866127766	1.63273380384	-2.77186072913	-1.62515860962	1.02694131203	1.66523383743	-1.4638493768	2.05138642824	1.2817778836	"Thuis heb ik de <font color=""red"">match</font> noodgedwongen via teletekst moeten volgen ."
match/noun/LN_20050926_01/178181	a	1.03529741473	1.78791511377	0.569473860721	-0.343047136412	1.80815120677	0.523997036428	0.155781317853	-0.121322763292	-0.165638513252	0.262099069521	0.285079397094	0.393423138728	"Dat wordt weer een <font color=""red"">match</font> op het scherp van de snee , want we moeten de poules van de UEFA Cup halen ."
match/noun/LN_20051014_01/96301	a	-0.622932954886	-2.00276254842	0.981510699986	1.66747733186	-1.62021312979	0.540538458327	0.422971209647	1.79931694863	2.52889956166	-2.52881369577	2.21903525083	-0.505820691641	"De rechtsachter kwam trouwens niet zonder kleerscheuren uit de <font color=""red"">match</font> vorige week : aan een onzacht contact met een Oostendenaar hield Borlee een hersenschudding én een blauw oog over ."
match/noun/LN_20051031_01/138321	a	-0.0401620144763	0.976009108708	0.280011650992	0.341249663568	0.698249827946	0.906367555794	0.61033285542	0.426176367111	0.419261693105	0.62380725357	0.369828370111	0.366904091311	"Nochtans kon de <font color=""red"">match</font> niet beter beginnen voor de thuisploeg ."
match/noun/LN_20051125_02/46886	a	-0.546693726665	-1.07785352905	0.154605867909	1.8315099314	-1.2023779072	0.687308469597	1.10026436172	1.27812299264	1.07891835241	-0.091355350554	1.09362654544	-0.255569066938	"VILVOORDE Jurgen Van Meerbeeck , coach van Vilvoorde , haalde een dag voor de <font color=""red"">match</font> in Luik scherp uit ."
match/noun/LN_20051206_01/135407	a	1.49509338882	3.45863526664	0.307939927412	-1.0051892594	3.36518633202	0.998146089836	0.196913888524	-0.426316675693	0.181967782483	1.45555670531	0.0116880380284	0.327324533305	"De ploeg van trainer Lockefeer is na een dramatisch slechte start al zeven <font color=""red"">matchen</font> op rij ongeslagen ."
match/noun/LN_20051219_01/1932	a	2.6899391349	-1.03276398604	2.35633493566	1.1972672031	-0.158788463379	-2.03334717668	-0.678140531904	1.73438595822	1.73803562415	-0.657282056179	1.90311186222	0.916871387274	"Voor de <font color=""red"">match</font> heb ik even contact gehad met het thuisfront ."
match/noun/NB_19990105_01/172197	a	4.03879118735	4.37339663831	1.87417468371	-1.55669541349	4.93518839347	0.00324610529133	-1.26929263109	-0.590573205122	-0.0824695317589	-0.215940658026	0.575431628118	0.738191230172	"Door die blessure speelde ik dit seizoen amper twee <font color=""red"">matchen</font> . """
match/noun/NB_19990113_01/30188	a	3.43976911659	3.60153617186	2.09716816129	-1.04972762534	3.9553300053	-1.6996261337	-1.10112205577	-0.124728748141	-0.128734561415	-0.497991483815	0.767341870765	0.436560475774	"Zondag wacht een lastige <font color=""red"">match</font> tegen Meerhof , maar als Lemmens fit raakt , zijn we er niet bang voor ."
match/noun/NB_19990120_01/111864	a	0.729115612972	2.7992742659	-0.0311269330786	-0.284638213467	2.40116219916	0.889755525297	0.490603645428	-0.44875989178	-0.309507335982	-0.01720996898	0.188962283268	0.63008585305	"SLV speelde een van zijn betere <font color=""red"">matchen</font> van het seizoen ."
match/noun/NB_19990126_01/111969	a	2.54242862373	0.378197249356	1.62443625106	0.239928628059	0.815006921185	-1.32280716696	-0.486085989835	0.620094797989	1.14700999725	-0.272833939897	0.887556080321	0.62239371044	""" Wij kunnen de commentaar even kort houden als de <font color=""red"">match</font> , als er van een wedstrijd al sprake was "" , voegt de Roeselaarse coach Baeyens daar nog aan toe ."
match/noun/NB_19990225_01/128017	a	4.06019827793	1.82622838463	2.32483598982	-0.299042682081	2.59077093062	-2.28854251412	-1.17754768645	0.412970269589	0.675233082867	-0.0848983974605	0.855105993257	0.700553946427	""" Eigenlijk denk ik dat we onze twee beste <font color=""red"">matchen</font> van het seizoen voor Gentson reserveerden ."
match/noun/NB_19990410_01/242613	a	4.52681558658	2.60582078001	2.42800879062	-1.12214501336	3.68360841157	-2.45566402105	-1.32767551072	0.0420743002061	0.103669364446	-0.220618662219	0.670104272917	0.885504162532	"Stel dat we verliezen , dan wachten ons nog twee moeilijke <font color=""red"">matchen</font> ."
match/noun/NB_19990421_01/107124	a	-1.35011421426	10.2702174658	-3.79724955657	3.81560082777	6.79894985329	5.86086963495	1.57087141552	-3.88885894589	-2.67363237457	2.29647752881	-1.47864810441	0.62309695339	"Momenteel staan Meldert en Tielt er met respectievelijk 32 en 31 punten en 8 gewonnen <font color=""red"">matchen</font> er het beste voor ."
match/noun/NB_19990512_01/82918	a	-0.502059854015	3.16207949118	-0.011708870951	-0.645722975869	2.31849131813	2.26164607697	0.365537736934	-0.705606678056	-1.5478785545	0.684502886562	-0.495614999287	0.561801426718	"Het kwam er wel op aan de beslissende <font color=""red"">match</font> vlekkeloos af te werken . """
match/noun/NB_19990818_01/113630	a	1.42661222213	-1.32994603648	0.996178783799	1.23832765262	-1.26246859578	-0.356812493078	-0.294356489992	-0.0715473530253	0.481417548096	-2.69738920589	1.18916524046	-0.380164588229	"De <font color=""red"">match</font> is met 70.000 toeschouwers uitverkocht ."
match/noun/NB_19990923_01/128736	a	2.70088396554	0.237595046629	1.07883598811	-1.46525110384	2.52115104531	-0.976704033819	0.063343929775	1.48093563	0.478059553689	-0.190001257725	0.818613142536	0.956047659458	"Als coach van Mechelen zag Lucien Van Kersschaever nooit zo'n groot verschil in een Europese <font color=""red"">match</font> ."
match/noun/NB_19991112_01/61926	a	2.89218473665	-0.0831217972157	2.09392222302	0.253095585589	0.865343178368	-1.71412790915	-0.764812099229	0.860149176441	1.01097858304	-3.33015255317	2.41316387296	1.89136549442	""" Die cijfers klinken leuk , ook omdat we nog een <font color=""red"">match</font> te goed hebben ."
match/noun/NB_19991117_01/177905	a	2.70375279854	-2.11705643583	1.60799486786	-1.21829130973	-1.00011663513	-2.19954778876	-0.752649117194	-0.438507388768	2.65643460455	1.56158742776	1.14621633944	-1.38698191604	"Van een echte <font color=""red"">match</font> was er in Boezinge geen sprake ."
match/noun/NB_19991124_01/34763	a	0.802997809069	0.946104521022	1.08172038438	0.226370115929	1.11253952662	0.397351186001	0.0320430941465	0.577852887121	0.627049284165	0.229713859277	0.696726005845	0.457350117335	""" In het begin van de <font color=""red"">match</font> waren wij zeker de beste ploeg ."
match/noun/NB_19991210_01/240547	a	3.86666858658	2.49152939602	2.16738087182	-0.65640780445	3.31076550678	-1.92128276452	-1.13379165838	0.179714623985	0.3696755538	-0.325376253144	0.829809805946	0.7298606263	"Natuurlijk is het vertrouwen groot na onze sterke reeks , maar we blijven het gewoon match per <font color=""red"">match</font> bekijken ."
match/noun/NB_19991217_01/210423	a	-0.43114373216	1.16243648815	0.158468080438	0.115860853811	0.839581144109	1.47983638301	0.378101462145	0.110356577236	-1.06146465993	0.241940164219	-0.124433995088	0.626982379298	"Bij de rust was de <font color=""red"">match</font> al gespeeld en de tweede helft was een maat voor niks ."
match/noun/NB_20000115_01/232105	a	5.42500204913	-2.44545866901	-0.568773869811	-3.10927793155	5.08131815276	1.77725778458	0.841747728358	-2.4438079316	2.61228866611	2.24108612531	0.149162289106	-0.83408918918	"In dit tussenklassement blijven er nog vier <font color=""red"">matchen</font> , waaronder drie uitwedstrijden tegenover ééntje thuis ."
match/noun/NB_20000117_01/5790	a	-4.26507704024	1.37258466056	-2.02157337648	-0.251841662368	-1.98262240774	3.07048814629	1.51600496604	-1.73149527358	-1.17836084118	-0.659928798817	-0.621899589666	-0.0505491940136	"De <font color=""red"">match</font> bleef boeiend met doelman Brems die andermaal attent bleek , maar ook Vermeylen kreeg werk toen Bastaens en De Graeve aandrongen ."
match/noun/NB_20000201_01/98988	a	4.08958906849	0.0577066189387	2.91619456652	0.287216606164	1.35999430405	-2.61330904547	-1.47872039935	0.937442754362	1.20815304886	-1.13257936881	1.61957363529	0.889983963306	""" Ik ben tevreden dat ik eens een hele <font color=""red"">match</font> mocht opdraven ."
match/noun/NB_20000301_01/26698	a	1.92956391807	-0.871700741004	1.70343963054	0.641278764392	-0.193819655065	-0.893282708829	-0.74801980363	0.297838852935	-0.737279170735	-2.31851531132	2.28783675524	-1.1343242851	""" Het was vreemd genoeg eigenlijk geen <font color=""red"">match</font> op het scherp van de snee , geen cupmatch "" , analyseert trainer Geert Malfait ."
match/noun/NB_20000321_01/248576	a	-3.05775791618	0.95872170644	-1.29163360613	1.07123918092	-1.08713508762	3.1008090535	1.94859314744	0.576294865778	0.558555036199	1.46582575038	-0.11735097522	-0.230082560665	"De thuisploeg kon niet verhinderen dat de Henegouwers meteen langszij kwamen en stilaan de <font color=""red"">match</font> in handen namen ."
match/noun/NB_20000328_01/114160	a	0.889109183929	3.82363856015	0.467931023265	-1.16689223002	3.24016845958	0.529247927527	0.125602077849	-0.801304352968	-0.0112251484981	1.11065745424	0.186356863455	0.920494805143	"Om de promotie naar eerste nationale te realiseren , moeten we nog twee van onze resterende drie <font color=""red"">matchen</font> winnen "" , vermoedt de Wase kinesist ."
match/noun/NB_20000512_01/118415	a	-3.10040047487	-1.30117350057	-0.458440753197	1.54270964648	-1.9768041304	2.44566466712	1.46267870126	1.21610741947	1.96919168366	1.99997720379	0.48557954407	-0.892834614879	"Niet onbegrijpelijk na een bloedstollende ultieme <font color=""red"">match</font> in de play-off-finale en na de jarenlang opgekropte frustraties van net buiten de prijzen te vallen ."
match/noun/NB_20000518_01/142676	a	-2.07748196496	-5.39249981389	-2.43181568273	-1.41710038417	3.68161086992	5.0877135297	2.33680390894	-1.84933532085	-0.40094336227	1.5913112624	-0.402203962313	0.225253780923	"In een eindronde zijn de belangen groter , hebben de spelers een zwaar seizoen achter de rug en krijgen ze in drie weken tijd zes <font color=""red"">matchen</font> op hun boterham ."
match/noun/NB_20000607_01/114741	a	-1.25748886302	-0.762170192617	-0.967633646902	1.93012575937	-1.36767687658	1.52615192918	1.88141042428	1.1118136841	1.22649259361	1.06393290764	0.292915702218	-0.631087508408	"Na de <font color=""red"">match</font> wordt voor hen nog een maaltijd bereid ."
match/noun/NB_20000914_01/114651	a	-1.23828156374	-2.18660615818	-0.698130717418	2.53230250994	-2.25127668031	0.817142156031	1.96679490934	1.68014104391	2.01413219555	1.29696473053	0.687087687145	-0.88765774392	"Na de <font color=""red"">match</font> moest hij naar het ziekenhuis voor een heelkundige ingreep ."
match/noun/NB_20000916_01/40406	a	0.396549875118	0.360576319137	0.396340366763	0.467444671689	0.468079744811	0.457803169242	0.616703103335	0.198115855724	0.743754420683	0.394173184651	0.605621356906	0.150419260537	"Na twee heel goede prestaties ( met vier op zes als beloning ) , is een derde <font color=""red"">match</font> zonder verlies gewenst ."
match/noun/NB_20001025_01/167745	a	3.47338220583	0.971982992774	2.17463544591	-0.0651375432821	1.81562632099	-1.96252073853	-0.851751344164	0.717786182017	0.570859163828	-0.838534631262	1.02622770258	1.08976857809	"Als we in het begin van de <font color=""red"">match</font> een van onze kansjes hadden kunnen verzilveren , zie ik ons hier winnen ."
match/noun/NB_20001031_01/194986	a	1.44830778191	-1.36290362888	2.51082924325	1.28827743181	-0.579687661562	-0.935661148327	-0.972123949763	1.73472115045	2.68278826615	0.438486734116	1.99189862575	0.192922785291	"Het late De STVV-aanhang ergerde zich tegen KV Mechelen behoorlijk aan het optreden van hun favorieten , want het was zaterdagavond over grote delen van de <font color=""red"">match</font> echt huilen met de pet op ."
match/noun/NB_20001121_01/88922	a	2.97955711508	0.406580645664	2.14585306152	0.0461164996625	1.28615271385	-1.70708262417	-0.981125594933	0.675928445353	1.07822684197	-0.482666084818	1.17594035911	0.623964208802	"Dit was al weken niet meer gebeurd , in een belangrijke <font color=""red"">match</font> als deze maken we weer domme fouten zoals in het begin van het seizoen ."
match/noun/NB_20001122_01/198646	a	1.8784033467	-1.64038661381	1.902240393	1.35044713165	-0.880965968724	-1.25263611645	-0.576889957457	1.27134022972	0.954446197068	-1.18779422392	1.33601813838	0.301276828386	""" Fysiek is het soms vrij zwaar , al die <font color=""red"">matchen</font> en trainingen , plus de verplaatsingen naar Lovenjoel en vooral naar Rekem , dat ligt toch nog voorbij Genk ."
match/noun/NB_20010120_01/215016	a	5.74151276726	0.695010923938	3.41924743652	0.310610141174	1.81454737787	-3.98747691825	-1.76161408349	1.43994665702	1.82507708671	-1.67567510594	1.88185658454	1.15589272817	"Maar die <font color=""red"">match</font> leeft ginds in elk geval ."
match/noun/NB_20010214_01/85580	a	3.23452615588	-0.850053938935	2.72931743217	0.896557373885	0.252428130305	-1.98454462434	-1.24888360442	1.34370314073	1.66249660448	-3.32707502717	2.44276583242	1.40549063669	"Als een andere mij voor de <font color=""red"">match</font> een slap handje geeft , weet ik al dat het niets wordt ."
match/noun/NB_20010405_01/101388	a	0.175584070427	4.38698726039	-0.267068865717	-1.22465309925	3.29429865841	1.90149929214	0.585354556229	-1.22633360819	-1.77098257452	0.679254878159	-0.178374259144	0.862896270872	"Uitgezonderd het duel met Sint-Pauwels wonnen we vlot de resterende <font color=""red"">matchen</font> "" , zegt Patrick ."
match/noun/NB_20010515_01/140734	a	5.24611242293	0.0495287430102	3.3609150272	-0.0950490024905	2.32175047592	-3.44133536457	-1.78770790647	1.08009027543	2.18607263011	0.160069246799	1.61179316699	0.49363938063	""" Rhodienne-Verrewinkel verwacht van mij dat ik een paar keer naar een <font color=""red"">match</font> kom en dat ik ook eens aanwezig ben tijdens een eetkermis van de voetbalploeg , maar voorts hoef ik niet echt veel te doen ."
match/noun/NB_20010522_01/174564	a	-0.869010275124	1.5619921661	-0.535527025118	0.42902386405	0.909719127243	2.24608239221	1.10416355384	-0.00420692453852	-0.0344967958595	1.31163115312	0.100387872835	-0.184153090974	"De winnaar van die <font color=""red"">match</font> komt dan uit tegen Halle , dat zich eerder al tegen Hoeleden ( 4-1 ) plaatste voor de finale ."
