token	label	LeNC44.L1LLRx5.x	LeNC44.L1LLRx5.y	LeNC77.L1LLR.x	LeNC77.L1LLR.y	LeNC44.L1LLR.x	LeNC44.L1LLR.y	LeNC77.L1LLRx5.x	LeNC77.L1LLRx5.y	LeNC44.ppmi.x	LeNC44.ppmi.y	LeNC77.ppmi.x	LeNC77.ppmi.y	text	LeNC44.L1LLRx5.maxW	LeNC77.L1LLR.maxW	LeNC44.L1LLR.maxW	LeNC77.L1LLRx5.maxW	LeNC44.ppmi.maxW	LeNC77.ppmi.maxW
motor/noun/nrc19990413/34587	a	-2.25609853515	-3.51397511681	2.92990225507	-1.6607217756	-0.825410224532	-4.49082673224	-2.36030068436	2.18059954634	0.677292757545	-3.93663396102	6.31569019388	-0.625158572772	"Tot zijn opluchting viel de <font color=""red"">motor</font> niet uit ."	9.52	7.67	7.91	9.28	2.85	2.48
motor/noun/NB_20010514_01/37618	a	0.605289068516	6.61681969923	-3.66799464357	0.698845477128	4.97338890126	4.46413719	4.29501776608	-0.780105143482	5.22288573725	-10.5802519426	-16.7601044346	8.8265012899	"Hoewel , stelt u zich vooral geen brullende <font color=""red"">motoren</font> en opspattend boegwater voor ."	8.26	6.6	6.65	8.21	5.89	5.38
motor/noun/nrc19991112/36522	a	3.35706615037	-3.10213399852	3.38587458679	0.488801908744	-3.9809297503	-1.24923131895	-2.30872107428	0.0868009109322	0.226451622255	-1.76239239264	3.51665393032	1.12876389202	"Hoewel de hooggeprezen <font color=""red"">motoren</font> uit Stuttgart-Zuffenhausen komen ."	9.52	7.67	7.91	9.28	1.36	1.23
motor/noun/nrc20000605/14036	a	3.97464634766	-0.31513815035	2.09397492714	-1.79627841442	-2.0272788147	-1.73211023866	-1.53321878317	2.80452439553	0.681892496052	1.00301717421	0.0496916354384	0.222974799886	"Drie van de vier <font color=""red"">motoren</font> vielen uit waarna het toestel bijna zes kilometer naar beneden viel boven de stad Denver ."	9.52	7.67	7.91	9.28	2.85	2.48
motor/noun/nrc20000710/7987	a	3.99279781163	-2.01380219696	3.48894851467	-0.295293606179	-4.01196231723	-0.590920187139	-2.3592237458	1.06940658847	-0.666505228882	2.10695503773	-0.0988642371531	3.85393349084	"Hierdoor kan de <font color=""red"">motor</font> plotsklaps uitvallen ."	9.52	7.67	7.91	9.28	3.11	5.08
motor/noun/nrc20000726/9967	a	4.28071620378	7.34535109712	-4.9671653137	1.62654847149	1.44108287823	8.16898764766	5.32149153066	-2.03815913163	-1.81197061469	1.32183069469	-0.375993519282	4.00664504393	"Een brandende <font color=""red"">motor</font> levert altijd nog wel enig vermogen . """	8.26	6.6	6.65	8.21	2.8	2.89
motor/noun/nrc20001110/29065	a	4.92319158398	-3.22496002682	4.95367978403	0.704013002235	-5.1559486973	1.07869979618	-3.70498768715	1.28372091876	-2.11500069938	5.49020719747	-7.26852868178	4.12370571268	"Dat neemt niet weg dat veel duidelijk wordt over de werking van de <font color=""red"">motor</font> , het chassis , de carrosserie , de uitrusting , de veiligheid en de elektrische installatie ."	9.52	7.67	7.91	9.28	5.17	5.1
motor/noun/nrc20010525/42334	a	0.0191533689692	1.03792877495	0.101543388722	-0.158899511473	1.03513959758	0.0727363219313	0.627043215241	1.35105354187	1.68008683321	-0.595795073648	2.47710927242	-3.41597154889	"Tijdens het lesuur startte de man de <font color=""red"">motor</font> en vertrok onverhoeds ."	9.52	7.67	7.91	9.28	1.56	1.75
motor/noun/nrc20010605/70939	a	0.678480074894	1.35059565119	-0.174504173327	1.09304349031	1.03906122809	1.36198705023	1.08984145065	0.0439904297494	-0.0877191514331	0.414187065152	0.972714561957	1.27877891425	"Dat was duur , de <font color=""red"">motor</font> moest bovendien worden aangepast en een distributiesysteem zou niet goedkoop zijn ."	9.52	7.67	7.91	9.28	0.84	0.62
motor/noun/nrc20010921/12958	a	1.04558009948	1.5243330972	0.0048124101387	0.259806975849	0.789871716087	1.04153891307	0.799885690119	1.02931544268	-1.08925723434	3.59029865395	-2.64717656668	-2.73983217235	"De engine ( letterlijk : <font color=""red"">motor</font> ) wordt zo genoemd omdat er een grote door benzine aangedreven waterpomp in zit ."	9.52	7.67	7.91	9.28	2.96	2.92
motor/noun/nrc20011124/13842	a	-2.83840434956	1.06080751876	-1.06901035261	2.74237756069	3.22356188561	-0.606934634433	1.10471712893	-2.65687521147	-2.61554571869	4.50809225791	-5.4793028484	3.98192988447	"De <font color=""red"">motor</font> is ingebouwd in het enige achterwiel om transmissieverliezen via assen te beperken ."	9.52	7.67	7.91	9.28	5.35	5.13
motor/noun/nrc20000203/47029	a	3.0697706597	-1.53113959477	2.67475691385	2.04870386824	-3.15531503061	0.513884028609	-1.5331611614	-0.843165452041	-2.41745277919	-1.73229914735	4.40459169589	5.99644772799	"Op basis van de wensen van de klant berekent het programma het meest geschikte chassis en de meest economische <font color=""red"">motor</font> ."	9.52	7.67	7.91	9.28	5.17	5.1
motor/noun/NB_20000508_01/66203	a	-3.76155214166	3.55112032777	-3.20392700017	1.45603948777	5.54145772299	1.77309888511	3.96015764714	0.0981175199921	-0.339160766449	-1.26082361376	4.10781655077	1.03205987701	"Als op straat iemand met knallende <font color=""red"">motor</font> start of iemand luid afremt : dan zijn wij daar toch niet verantwoordelijk voor ? """	8.58	6.79	6.97	8.4	2.0	1.95
motor/noun/volkskrant20031218/18960	a	-0.356452221926	-1.85108193232	1.71443489856	1.29906891714	-0.616526616618	-1.73758233975	-0.551466125879	-0.765430699252	4.19613047661	-0.646146745198	6.2253511121	2.10059528612	"De <font color=""red"">motor</font> waarmee de kwalificatiewedstrijd wordt verreden moet nu ook bij de échte race worden ingezet ."	9.52	7.67	7.91	9.28	2.95	2.68
motor/noun/NB_19991210_01/199465	a	-0.627324495807	-3.57316751185	2.85717062565	-0.251578917192	-1.18218670458	-3.43916192276	-0.971096401861	-1.99298459871	0.321997823144	-1.06713906788	3.53617426706	0.674506166812	"Dan kan de <font color=""red"">motor</font> zich pas goed uitleven ."	9.52	7.67	7.91	9.28	0.97	1.12
motor/noun/DM_20011231_01/5419	a	-0.566488687837	-1.40846272211	-0.295071447191	2.72315975467	0.770055529466	3.67603532056	1.38437470324	-1.68266116288	-3.52727897005	1.88987571739	-1.84534003402	5.80502281914	"Bij deze <font color=""red"">motoren</font> ontstaat het mengsel niet in de inlaatkanalen maar wel in de motor zelf ."	9.52	7.67	7.91	9.28	4.11	4.18
motor/noun/LN_20040720_01/40190	a	3.92454922026	3.11599696579	-1.02036796097	3.4593292417	-0.227606749965	4.12449246192	3.60431643715	-0.240817569248	-2.07466682382	3.75854670491	-5.26654130929	2.20969226108	"Voor de kenners : de <font color=""red"">motor</font> van een tank heeft negen cilinders in stervorm en een kracht van 500 pk . """	9.52	7.67	7.91	9.28	4.93	4.8
motor/noun/LN_20040505_01/46221	a	0.974038146579	1.61352776365	0.507585559082	-1.2860464911	0.771047704575	-1.11007676222	0.0763499654553	2.31722873978	2.68266166706	1.86432971986	-1.67716303191	-2.36797410862	"Hij vergat weliswaar de <font color=""red"">motor</font> af te zetten ."	9.52	7.67	7.91	9.28	3.36	2.94
motor/noun/LN_20031004_01/182269	a	1.35751772236	-0.534928555984	1.20524738058	0.870609165569	-0.808675620868	0.239418761707	-0.299950228764	-0.175343899776	-1.64150226229	2.73530961412	0.331204759134	5.6270520392	""" De <font color=""red"">motor</font> is enkele jaren geleden volledig gereviseerd "" , zegt luitenant Ivo Van Assche ."	9.52	7.67	7.91	9.28	5.44	4.88
motor/noun/LN_20020907_01/96058	a	0.302650158588	4.22328588649	-2.1558676664	0.105680393389	4.06815094817	2.62051392383	2.54382626557	1.0569916154	1.76284848884	0.841849662161	0.639449259393	-0.349485052762	""" Pas als het wrak nog een <font color=""red"">motor</font> heeft en vier banden kunnen wij er onze kost aan verdienen "" , vertelt zaakvoerder Eric Carmoy ."	8.26	6.6	6.65	8.21	1.37	1.29
motor/noun/DM_20051105_01/90301	a	-0.090354931095	2.89871028919	-0.765708260507	-1.5526185534	2.6195203857	1.89996496354	1.31829290617	2.28481947063	1.18574358364	1.16162270948	-0.578733368445	-0.148374415432	"Hun klanten aarzelen naar verluidt om wagens met zware <font color=""red"">motoren</font> te kopen omdat zowel de verkeersbelasting als de verzekeringspremies stijgen met het aantal pk's ."	9.52	7.67	7.91	9.28	2.1	1.99
motor/noun/LN_20020515_01/92396	a	1.29237917303	-0.361107318006	1.14792457753	0.238897680143	-0.652461059193	-0.0510673504948	-0.318839924749	0.837058426514	-0.814656170029	-0.84555794632	1.12468434319	2.10912935395	"Na de noodstop in Marokko werd de <font color=""red"">motor</font> gecontroleerd door technici van Lufthansa ."	9.52	7.67	7.91	9.28	1.87	1.31
motor/noun/DS_20000208_01/13492	a	-1.35491458855	5.55558340808	-1.32432571568	-3.66809556369	5.16619516442	-0.283086956047	0.417865027755	4.85960059965	3.05257819905	1.8113506471	-1.98533037307	-3.12828317413	"Bij een tweede poging vatte opnieuw een <font color=""red"">motor</font> vuur , waarop het trio van Muse het vliegtuig zo snel mogelijk verliet ."	8.26	6.6	6.65	8.21	2.65	2.5
motor/noun/LN_20011220_01/35890	a	0.195586035769	2.23925328302	-0.596690133707	-0.113883541287	1.71889124011	1.28310228959	1.41710673299	1.0072819625	0.297992883192	1.56126906552	-1.11846392094	1.09044302501	"Maar als je <font color=""red"">motor</font> lekt , kan de garagist een nieuwe motor steken of een ' joint ' vervangen ."	9.52	7.67	7.91	9.28	3.27	3.66
motor/noun/DS_20020216_01/12392	a	0.844298466388	4.49553279918	-2.34306498233	1.38811812498	2.54561803109	3.74085911295	3.2445168053	0.500169325202	0.0011117231461	1.60810682017	-0.95826476283	1.31742044012	"Tijd dus voor een doorstart met licht opgefrist koetswerk , aangepast interieur en nieuwe <font color=""red"">motoren</font> ."	8.58	6.79	6.97	8.4	4.11	3.8
motor/noun/LN_20010706_01/66275	a	-1.05694924124	-0.616162517916	-0.154530354717	2.17497480892	-0.139223476652	2.92543249274	1.38558327897	-1.27449141487	-4.41928252752	0.533064342405	0.0759805338967	7.70921275294	"Met deze <font color=""red"">motor</font> heeft de S60 zeker geen ademnood ."	9.52	7.67	7.91	9.28	4.81	4.25
motor/noun/DS_20021025_01/5090	a	1.79115042968	2.85312016908	-1.08871602346	1.1060013477	0.935453214963	2.92089261495	2.1816975464	0.347155464625	-1.63129086984	1.42349909137	-0.967374068816	3.35913404589	"Ook de technische specificaties van dit toestel mogen er zijn : lichtmeting over 35 zones , een nieuwe verticaal aflopende sluiter , supersnelle autofocus met zeven meetpunten , snel filmtransport ( tot 2,5 beelden per seconde met de inwendige <font color=""red"">motor</font> ) ."	9.52	7.67	7.91	9.28	3.92	3.52
motor/noun/LN_20010412_01/106004	a	-0.728360086688	1.32538216445	-0.152523795918	-1.30122476699	1.85057227795	-0.776433387912	0.71262895154	2.17520404026	1.61415775668	1.32911501281	-0.49010732053	-1.29451186429	"De bestuurder liet de <font color=""red"">motor</font> van zijn auto draaien terwijl hij de garage even binnen ging ."	9.52	7.67	7.91	9.28	2.92	2.7
motor/noun/DS_20040514_01/26037	a	1.4888523863	0.816687301249	0.0542520654075	0.635311870895	-0.0228515400401	1.35527894035	0.612375654806	0.612665812837	0.596127740838	-1.78609729054	-0.922629277529	0.069765521849	"Vermoedelijk ligt een defecte <font color=""red"">motor</font> aan de basis van de crash , maar verder onderzoek moet dat nog bevestigen ."	9.52	7.67	7.91	9.28	3.9	3.48
motor/noun/NB_20000107_01/88397	a	0.538003768961	0.547605960717	0.558516028431	-0.60355502615	0.501054120856	-0.0745615903052	0.174065009682	1.37732960395	1.28247381186	2.14373056765	-2.13839760048	-0.852569209985	"Verstikking door de uitlaatgassen lijkt ook uitgesloten omdat de <font color=""red"">motor</font> van de wagen volgens speurders niet gedraaid had ."	9.52	7.67	7.91	9.28	3.56	3.62
motor/noun/DT_19991231_01/157162	a	12.4590523969	4.86829341486	6.42387341894	-7.88924643475	-10.0241677911	5.98166035693	1.76030304227	11.3225954376	0.62412684203	7.44322664896	-9.77766046085	-0.0417053979437	"Daarom zou het bedrijf beslist hebben om jaarlijks 50.000 <font color=""red"">motoren</font> van 2.000cc te betrekken bij PSA Peugeot Citroën ."	7.07	5.1	5.47	6.71	7.63	7.07
motor/noun/LN_20000621_01/192731	a	-1.01382942219	1.30524729242	-0.0286645935926	-1.32768214863	2.03903631595	-0.616416557524	0.584590882667	2.38025412005	2.44792051422	1.35122255817	-0.974619239605	-2.05530443207	"Daar was de kapotte <font color=""red"">motor</font> van een auto plots fel beginnen roken ."	9.52	7.67	7.91	9.28	2.75	2.39
motor/noun/DT_20020131_01/66584	a	1.30773396528	-1.10289773034	1.54799011787	0.828589984394	-1.24605150115	-0.116977657552	-0.45074368476	0.0766212288751	-0.167316992156	-0.131568744819	1.57199195251	1.10238587914	"Die komt bijna volledig uit de aftersales , omdat de verkoop van nieuwe <font color=""red"">motoren</font> nauwelijks winstgevend is door de zeer hoge ontwikkelingskosten ."	9.52	7.67	7.91	9.28	0.96	0.7
motor/noun/LN_19990728_01/313	a	-1.89728272457	-0.791600752929	1.19989955089	-2.16847267951	0.681612243828	-2.66296041654	-0.811319385506	2.82324091365	2.34298400857	2.34076295766	-2.21093358106	-2.06661322024	"Beide portieren van de auto werden opengeplooid , maar ze kregen de <font color=""red"">motor</font> niet aan de praat ."	9.52	7.67	7.91	9.28	4.69	4.51
motor/noun/DT_20020507_01/67724	a	2.13722255617	-1.56044177748	2.28377507159	0.885000909583	-2.04143098378	-0.404092111037	-1.38407103695	0.17847749735	5.26856260091	1.79087593619	0.435298723998	7.28835159561	"United Technologies Corp verloor 3,3 procent tot 67,31 dollar , omdat dochter Pratt & Whitney het tegen Rolls Royce moest afleggen voor de levering van de <font color=""red"">motoren</font> voor 15 Airbus-vliegtuigen die besteld waren door Lufthansa ."	9.52	7.67	7.91	9.28	3.12	2.78
motor/noun/LN_19990324_01/192703	a	-5.86051138807	0.835903419097	-2.39326810115	4.35453999025	6.63572576782	-3.06140770655	2.37700019555	-3.27199472348	-0.00932828750483	5.23286370086	8.14367219261	-0.489144579445	"Dag en nacht draaien er <font color=""red"">motoren</font> ."	8.28	6.9	6.67	8.51	2.92	2.7
motor/noun/DM_20010827_01/3571	a	0.503783091307	1.18727145348	0.127783805799	-0.463715384387	0.904627790437	0.369084883368	0.580452902818	1.42686422241	1.23859627297	1.5594258082	-2.71701031899	0.0668447938362	"Voor de C3 voorziet Citroën vier <font color=""red"">motoren</font> ."	9.52	7.67	7.91	9.28	2.53	5.07
motor/noun/LN_20050727_01/38132	a	1.19142829711	-0.770299759704	1.54851520766	0.670794673451	-0.762533262903	-0.503970260683	-0.476264893656	0.597045096388	0.537828257107	-0.567746358723	2.40525283411	0.545692338401	"De <font color=""red"">motor</font> zal in het schip blijven en het schip krijgt vijf lagen verf zodat het er helemaal als nieuw zal uitzien ."	9.52	7.67	7.91	9.28	0.64	0.59
motor/noun/DT_20021123_01/48521	a	2.24567417636	3.3238124295	-1.98873419245	2.2256421751	1.21143307869	3.85216605856	2.87474005222	-0.910048094891	-3.97651610462	3.95092702377	-4.80922499164	7.13330203195	"Het is een <font color=""red"">motor</font> met een cilinderinhoud van 3,2 liter en goed voor 220 pk ."	8.58	7.06	6.97	8.67	5.3	5.22
motor/noun/BL_20021102_01/54926	a	5.88369699978	2.23028297549	0.631862794122	4.9017434564	-2.84256504188	4.79717300077	1.78110556635	-3.61948532231	-3.95128778893	2.90624124816	-2.77848820464	6.63712550011	"De <font color=""red"">motor</font> levert nu 140 pk ( tegen 90 en 115 voor de oude JTD's ) en rijdt daarmee bijzonder soepel ."	9.52	7.72	7.91	9.32	4.71	4.61
motor/noun/BL_20000119_01/61381	a	-0.997846365016	1.49203977814	-1.17468946142	1.61226038394	2.86254606686	1.36701343175	1.36434910992	-1.00035922186	0.0231263255842	-0.322344831802	2.32234737919	1.48224347208	"Ons doel is om deze <font color=""red"">motor</font> zo goed mogelijk aan te passen en intussen een splinternieuwe Husqvarna klaar te stomen met het oog op volgend jaar . """	8.26	6.6	6.65	8.21	0.71	0.58
motor/noun/BL_20030210_01/49022	a	-1.84572388864	-0.749873402674	0.717219346629	2.64707984614	-1.0775748813	2.53124164231	0.647116365642	-1.63561796149	-2.84652443658	-0.275658978682	2.66105647094	5.23727889311	"Iedereen weet dat onze <font color=""red"">motor</font> niet de krachtigste is en dat zie je hier meteen ."	9.52	7.67	7.91	9.28	3.79	3.34
motor/noun/BL_20040716_01/207	a	-0.933107706087	2.24477419531	-0.488489043181	-0.915167988081	2.65265732833	0.149709081746	1.09415230078	1.72896873349	1.40656706166	2.01487385548	-2.04245358111	-0.771980582706	"Blijkbaar was er te veel olie in de <font color=""red"">motor</font> gedaan ."	9.52	7.67	7.91	9.28	2.53	2.35
motor/noun/BL_20050809_01/29357	a	-0.645957112656	-2.0128239027	1.83323032919	-1.63794672669	-2.0962495064	-0.492539249694	-1.18204337721	2.36204801827	0.66125248655	1.71763956479	-0.638506156199	0.106253572901	"Passagiers verklaarden dat vóór de landing op het water beide <font color=""red"">motoren</font> van het toestel waren uitgevallen ."	9.52	7.67	7.91	9.28	2.97	2.84
motor/noun/NB_19990312_01/90765	a	1.94595978526	1.50776886021	-0.0820923239208	1.51354522288	0.191758479042	2.11495379345	1.34231211817	-0.0116271944959	-0.862427484084	0.459428226331	0.734154371784	2.95971970356	"De Lincoln LS , die met de nieuwe Jaguar S-Type platform en zelfs <font color=""red"">motoren</font> deelt , wacht straks bij de ( Ford-US ) dealer ."	9.52	7.67	7.91	9.28	2.19	2.19
motor/noun/BL_20041204_01/61296	a	0.951066221906	2.65750584661	-1.07550010002	0.740518180707	1.53884374244	2.14528691634	1.91207130054	0.612102225891	-0.323578411096	3.46018982391	-3.49604231588	1.48714831916	"Een beetje onderstuurd , een scherp stuur , een flinke ophanging en pittige <font color=""red"">motoren</font> ."	9.52	7.67	7.91	9.28	4.56	4.36
motor/noun/BL_20050226_01/79299	a	1.13259327754	2.60226462409	-1.12244915061	1.47965148148	1.14610810742	2.32135106219	2.10365139721	-0.214231774965	-1.70457089	2.73623501877	-4.01219731755	4.60366908566	"De enige echt nieuwe <font color=""red"">motor</font> is de 2.7 TDI , een zescilinder diesel met de modernste common rail-technologie ."	9.52	7.67	7.91	9.28	4.39	4.93
motor/noun/BL_20000318_01/47367	a	4.8894915673	2.70516397507	2.93850809201	-3.21096461136	-0.63954391124	5.31745534601	4.39125855019	-0.644796145398	-3.83247737513	3.52004456258	-5.08734677449	6.97500580908	"Ook technisch veranderd er heel wat aan de Sharan , met onder meer vier nieuwe <font color=""red"">motoren</font> ."	9.52	7.72	7.91	9.32	4.71	4.61
motor/noun/DS_20020311_01/55027	b	-0.357355586149	1.02272682977	0.700877246079	-0.701290033254	1.36813057363	-0.59115624593	0.307233746328	1.52099931448	1.77619256626	1.76891938536	-1.33999644812	-1.54512542158	"In het beste geval doen beide <font color=""red"">motoren</font> dezelfde wagen bollen ."	9.52	7.67	7.91	9.28	2.66	2.1
motor/noun/nrc19990706/42623	b	-1.16402112363	-5.98584332633	5.11880411266	-0.42172464463	-1.65374433334	-6.06169159067	-4.44552748306	-1.06666148655	5.36870618357	-2.55557845217	5.26551519045	-6.42183179199	"De Conservatieve oud-premier Major , de <font color=""red"">motor</font> achter het proces dat leidde tot dat akkoord , noemde de vrees van Trimble gisteren gerechtvaardigd ."	9.52	7.67	7.91	9.28	2.27	1.79
motor/noun/volkskrant20000501/57041	b	2.11439804583	-0.419333346757	1.71089018476	0.294983790683	-1.60239924315	0.9196354601	-0.614008368246	0.729696704702	-0.355577301226	1.01483883027	-0.641547453804	1.67850060694	"Biotechnologie wordt één van de grote <font color=""red"">motoren</font> van de industriële vernieuwing ."	9.52	7.67	7.91	9.28	3.27	3.66
motor/noun/volkskrant20010905/25902	b	1.75549794948	-1.78089040515	2.46377748368	0.249041030543	-2.05137175135	-0.795877214134	-1.53050909157	0.800181118212	0.687818464348	-1.00236766112	2.76412493167	-0.0378176101698	"De <font color=""red"">motor</font> daarvan aan Albanese kant wordt gevormd door het UCK ."	9.52	7.67	7.91	9.28	0.91	0.73
motor/noun/volkskrant20011006/96643	b	-1.49187558272	-4.00880901487	3.93219045141	0.165836472025	-0.403473961199	-4.54000791432	-2.33271693875	-2.04896352641	2.74009815837	-1.68493430589	3.73025856227	-2.26286102992	"' De <font color=""red"">motor</font> achter al die transacties is dezelfde als in de afgelopen tien jaar ."	9.52	7.67	7.91	9.28	2.27	1.79
motor/noun/volkskrant20011022/7028	b	3.57701524262	-2.69721091294	3.78684906946	2.10472954456	-4.34734367281	-0.525764390282	-2.592084688	-0.996724336417	-2.96856932618	-2.4197404766	5.65592698445	6.43037200612	"Als <font color=""red"">motor</font> van de economie restte niets anders meer dan de vaak zo versmade overheid ."	9.52	7.67	7.91	9.28	1.96	1.75
motor/noun/DT_20001014_01/21572	b	0.133110458268	-1.23988526728	1.36035770232	2.02289019043	-0.239146076552	-1.38393224675	-0.165483704079	-1.3972278102	-0.986644826614	-1.40507528289	4.29366644357	2.51056301633	"Als de OESO-barometer gelijk krijgt , dan draait de Europese economische <font color=""red"">motor</font> nog een tijdje op kruissnelheid ."	9.52	7.67	7.91	9.28	2.92	2.7
motor/noun/ad20020927/46969	b	0.92593562213	1.38430050131	-0.179130906594	0.907250022079	0.777728099594	1.54302859099	1.01294025872	0.225737840437	-0.0445805549053	0.293746128964	1.12006216379	1.15703302177	""" De branche <font color=""red"">motor</font> blijft ook dit jaar een markt met door de sterke concurrentie structureel onvoldoende resultaten . """	9.52	7.67	7.91	9.28	0.84	0.62
motor/noun/volkskrant20020610/43767	b	-1.31711885818	-3.29927792865	3.12182707352	-0.0329612826711	-0.58139645247	-4.35071262286	-1.49969855041	-1.25802887493	3.76659770395	-2.2188224663	5.6359170581	-4.39100428075	"De <font color=""red"">motor</font> achter het succes zijn echter vooral de fans ."	9.52	7.67	7.91	9.28	2.27	2.16
motor/noun/volkskrant20020906/29644	b	4.0003691476	-3.51488816287	3.50331789636	3.41661487027	-5.13540401073	-0.199508644835	-2.16959506143	-2.5888480263	-2.08942212283	-1.89677601194	4.68914023813	4.55431168632	"Bengalezen klonteren bij elkaar langs de zee , Pathanen wonen in hun eigen kolonies , Punjabi's , Baluchi's en Sindhi's ; iedereen woont , werkt en sterft in zijn eigen deel van deze grote , stinkende economische <font color=""red"">motor</font> die Pakistan draaiende houdt ."	8.67	6.94	7.06	8.55	5.28	4.74
motor/noun/volkskrant20030506/21632	b	-0.694882242973	-1.17785457306	1.8455818558	-0.391867145456	-0.0229683131936	-2.02010024081	-1.0242994948	1.00398462187	0.472513252092	-0.0612749959493	1.99539987981	0.190863665701	"Zidane bijvoorbeeld die Real Madrid , na de sensationele 5-1 nederlaag zaterdag tegen Real Mallorca , bij de hand moet nemen in een wedstrijd tegen zijn oude club ; een Milanese stadsderby waarvoor 120 duizend mensen kaarten probeerden te kopen ; Pippo Inzaghi , die toernooi-topscorer Van Nistelrooij op de hielen zit ; Pavel Nedved , de Tsjechische <font color=""red"">motor</font> die bij Juventus Zidane verving ."	9.52	7.67	7.91	9.28	0.99	0.8
motor/noun/volkskrant19991230/2603	b	0.470074598582	-2.99941657393	3.21040284115	0.248945170953	-1.93778090964	-2.52774594589	-2.02832502905	-0.380263204865	3.21020446984	-1.87379073259	3.8971684872	-3.14655837014	"Technologie , in de ruimste zin van het woord , is de <font color=""red"">motor</font> achter de inkomensgroei ."	9.52	7.67	7.91	9.28	2.27	1.79
motor/noun/nrc20000114/72517	b	2.82333576191	-1.47146213823	2.24785347178	1.95038555637	-2.68466251585	0.428264016772	-1.14707211803	-1.17070703058	-1.61676798617	-1.47113719496	3.57626574001	3.65067095942	"Een groot deel van die veerkracht zat in het netwerk van kleine en middelgrote bedrijven dat al jarenlang de economische <font color=""red"">motor</font> is ."	9.52	7.67	7.91	9.28	2.26	1.81
motor/noun/parool20020301/54322	b	1.6657304947	-2.98315771958	3.09157802942	0.930635276756	-2.46058122945	-1.09200613542	-2.02917083403	-0.424675410463	0.472598832069	-0.841786226568	2.63972635207	0.275380340752	"De ene was zoals altijd Loeki de Leeuw , de <font color=""red"">motor</font> van alle zappers ."	9.52	7.67	7.91	9.28	0.55	0.39
motor/noun/DS_20000921_01/10320	b	2.41288690304	-0.364671485862	0.932819598589	1.85975931848	-1.39859935366	1.50573135163	0.102252744608	-0.896781747859	-0.292880520312	-0.74816407111	2.76532398834	1.579666906	"De eerste dagen van het zwemtornooi presteerden de Australiërs , met als <font color=""red"">motor</font> Ian Thorpe , behoorlijk indrukwekkend ."	9.52	7.67	7.91	9.28	1.51	1.28
motor/noun/parool20001202/76135	b	3.00424050654	-2.42405678913	2.88439940237	2.0915382748	-3.33716094516	-0.0957802535453	-2.11012160009	-1.20316513252	-2.24485161329	-3.40651353375	6.55888224451	5.2005868346	"De olie-industrie in en rond Bakoe behoorde tot de economische <font color=""red"">motoren</font> van de voormalige Sovjet-Unie ."	9.52	7.67	7.91	9.28	2.26	1.81
motor/noun/DM_20000510_01/54618	b	4.19870764205	-2.62062442776	2.71686415706	3.34634043639	-4.35710405762	1.35337580741	-1.44243072075	-2.64551003433	-2.25947897918	-3.34878693117	6.73940890151	4.81141419417	""" Het oorlogsgeweld heeft een economische <font color=""red"">motor</font> gekregen "" , meent Johan Peleman , directeur van het International Peace Information Service ( IPIS ) ."	8.26	6.6	6.65	8.21	2.95	2.4
motor/noun/DM_20010619_01/18355	b	-1.38209697482	-3.89565678799	1.5202753853	3.7649677005	-0.849396484855	-4.23558533758	-2.91521680537	-0.913206783278	4.4072673142	-2.2190836397	5.07996528873	-5.79857669421	"De Democratische senator voor Texas in het federale parlement , Rodney Ellis , die de <font color=""red"">motor</font> was achter het wetsvoorstel , toonde zich onthutst over de beslissing van Perry ."	9.52	7.67	7.91	9.28	2.27	1.79
motor/noun/parool20040227/62491	b	0.159158175913	-3.48346160198	3.47669209149	0.767593184795	-1.3515575259	-3.06333666504	-2.29804496017	-1.25566573819	-7.24561922327	0.497701518674	-5.10226910549	13.1868061646	"In die tijd vindt Broek ook zijn onderwerp : het atmosferische , stedelijke landschap als <font color=""red"">motor</font> voor suspense , het landschap als thriller ."	9.52	7.67	7.91	9.28	3.52	3.25
motor/noun/nrc20020226/2815	b	4.12853082727	-1.65215782937	3.50315792834	-1.50674793556	-3.90755883243	0.792246852425	-2.89021434313	1.85650500407	-0.457904424497	3.84492381345	-3.78413008371	2.00378078892	"Die <font color=""red"">motor</font> hapert de laatste jaren ernstig ."	9.52	7.67	7.91	9.28	4.25	3.97
motor/noun/DT_20021114_01/50054	b	1.30435305475	-0.318323992562	0.994245185981	0.860946776949	-0.720818300207	0.354819676788	-0.0913071473281	-0.218651290015	-0.540994619036	0.0201973861579	1.63629608162	2.50001299263	"75 procent van de bijna 300 ondervraagde vermogensbeheerders gelooft dat kostenbesparing de <font color=""red"">motor</font> is van winstherstel in het bedrijfsleven ."	9.52	7.67	7.91	9.28	1.04	0.95
motor/noun/nrc20011207/1348	b	0.786041725567	-3.05822413913	3.01963772342	0.644492538965	-2.22853013863	-2.22728939965	-1.75294107075	-0.715565686317	2.63056763436	-2.00657085415	4.0660133115	-1.92730147415	"Hoe veelbelovend de nieuwe media ook zijn , de echte <font color=""red"">motor</font> achter de winst van Reed is dit jaar de educatieve uitgeverij geweest ."	9.52	7.67	7.91	9.28	2.27	1.79
motor/noun/DM_20040320_01/11502	b	1.76279496623	-0.875897446278	1.56450733218	0.554827766394	-1.23059969296	0.164273112753	-0.903753380015	0.147183994969	0.426503132578	-0.478627564425	2.77965710854	0.826138071219	"Adam Smith wees het eigenbelang aan als de <font color=""red"">motor</font> van sociale contacten ."	9.52	7.67	7.91	9.28	0.55	0.49
